"","steps","date","interval","day","DateTime"
"4038",35,"2012-10-15",25,"Monday",2012-10-15
"4039",0,"2012-10-15",30,"Monday",2012-10-15
"4040",0,"2012-10-15",35,"Monday",2012-10-15
"4041",0,"2012-10-15",40,"Monday",2012-10-15
"4042",0,"2012-10-15",45,"Monday",2012-10-15
"4043",0,"2012-10-15",50,"Monday",2012-10-15
"4044",0,"2012-10-15",55,"Monday",2012-10-15
"4045",0,"2012-10-15",100,"Monday",2012-10-15
"4046",0,"2012-10-15",105,"Monday",2012-10-15
"4047",0,"2012-10-15",110,"Monday",2012-10-15
"4048",0,"2012-10-15",115,"Monday",2012-10-15
"4049",0,"2012-10-15",120,"Monday",2012-10-15
"4050",0,"2012-10-15",125,"Monday",2012-10-15
"4051",0,"2012-10-15",130,"Monday",2012-10-15
"4052",0,"2012-10-15",135,"Monday",2012-10-15
"4053",0,"2012-10-15",140,"Monday",2012-10-15
"4054",0,"2012-10-15",145,"Monday",2012-10-15
"4055",0,"2012-10-15",150,"Monday",2012-10-15
"4056",0,"2012-10-15",155,"Monday",2012-10-15
"4057",0,"2012-10-15",200,"Monday",2012-10-15
"4058",0,"2012-10-15",205,"Monday",2012-10-15
"4059",0,"2012-10-15",210,"Monday",2012-10-15
"4060",0,"2012-10-15",215,"Monday",2012-10-15
"4061",0,"2012-10-15",220,"Monday",2012-10-15
"4062",0,"2012-10-15",225,"Monday",2012-10-15
"4063",0,"2012-10-15",230,"Monday",2012-10-15
"4064",0,"2012-10-15",235,"Monday",2012-10-15
"4065",0,"2012-10-15",240,"Monday",2012-10-15
"4066",0,"2012-10-15",245,"Monday",2012-10-15
"4067",0,"2012-10-15",250,"Monday",2012-10-15
"4068",0,"2012-10-15",255,"Monday",2012-10-15
"4069",0,"2012-10-15",300,"Monday",2012-10-15
"4070",0,"2012-10-15",305,"Monday",2012-10-15
"4071",0,"2012-10-15",310,"Monday",2012-10-15
"4072",0,"2012-10-15",315,"Monday",2012-10-15
"4073",0,"2012-10-15",320,"Monday",2012-10-15
"4074",0,"2012-10-15",325,"Monday",2012-10-15
"4075",0,"2012-10-15",330,"Monday",2012-10-15
"4076",0,"2012-10-15",335,"Monday",2012-10-15
"4077",16,"2012-10-15",340,"Monday",2012-10-15
"4078",0,"2012-10-15",345,"Monday",2012-10-15
"4079",0,"2012-10-15",350,"Monday",2012-10-15
"4080",0,"2012-10-15",355,"Monday",2012-10-15
"4081",0,"2012-10-15",400,"Monday",2012-10-15
"4082",11,"2012-10-15",405,"Monday",2012-10-15
"4083",24,"2012-10-15",410,"Monday",2012-10-15
"4084",0,"2012-10-15",415,"Monday",2012-10-15
"4085",0,"2012-10-15",420,"Monday",2012-10-15
"4086",0,"2012-10-15",425,"Monday",2012-10-15
"4087",0,"2012-10-15",430,"Monday",2012-10-15
"4088",0,"2012-10-15",435,"Monday",2012-10-15
"4089",0,"2012-10-15",440,"Monday",2012-10-15
"4090",0,"2012-10-15",445,"Monday",2012-10-15
"4091",0,"2012-10-15",450,"Monday",2012-10-15
"4092",0,"2012-10-15",455,"Monday",2012-10-15
"4093",0,"2012-10-15",500,"Monday",2012-10-15
"4094",0,"2012-10-15",505,"Monday",2012-10-15
"4095",0,"2012-10-15",510,"Monday",2012-10-15
"4096",0,"2012-10-15",515,"Monday",2012-10-15
"4097",0,"2012-10-15",520,"Monday",2012-10-15
"4098",0,"2012-10-15",525,"Monday",2012-10-15
"4099",0,"2012-10-15",530,"Monday",2012-10-15
"4100",0,"2012-10-15",535,"Monday",2012-10-15
"4101",0,"2012-10-15",540,"Monday",2012-10-15
"4102",0,"2012-10-15",545,"Monday",2012-10-15
"4103",0,"2012-10-15",550,"Monday",2012-10-15
"4104",0,"2012-10-15",555,"Monday",2012-10-15
"4105",10,"2012-10-15",600,"Monday",2012-10-15
"4106",0,"2012-10-15",605,"Monday",2012-10-15
"4107",0,"2012-10-15",610,"Monday",2012-10-15
"4108",0,"2012-10-15",615,"Monday",2012-10-15
"4109",54,"2012-10-15",620,"Monday",2012-10-15
"4110",0,"2012-10-15",625,"Monday",2012-10-15
"4111",20,"2012-10-15",630,"Monday",2012-10-15
"4112",0,"2012-10-15",635,"Monday",2012-10-15
"4113",90,"2012-10-15",640,"Monday",2012-10-15
"4114",0,"2012-10-15",645,"Monday",2012-10-15
"4115",7,"2012-10-15",650,"Monday",2012-10-15
"4116",0,"2012-10-15",655,"Monday",2012-10-15
"4117",54,"2012-10-15",700,"Monday",2012-10-15
"4118",20,"2012-10-15",705,"Monday",2012-10-15
"4119",0,"2012-10-15",710,"Monday",2012-10-15
"4120",0,"2012-10-15",715,"Monday",2012-10-15
"4121",0,"2012-10-15",720,"Monday",2012-10-15
"4122",64,"2012-10-15",725,"Monday",2012-10-15
"4123",24,"2012-10-15",730,"Monday",2012-10-15
"4124",0,"2012-10-15",735,"Monday",2012-10-15
"4125",68,"2012-10-15",740,"Monday",2012-10-15
"4126",43,"2012-10-15",745,"Monday",2012-10-15
"4127",43,"2012-10-15",750,"Monday",2012-10-15
"4128",81,"2012-10-15",755,"Monday",2012-10-15
"4129",35,"2012-10-15",800,"Monday",2012-10-15
"4130",133,"2012-10-15",805,"Monday",2012-10-15
"4131",99,"2012-10-15",810,"Monday",2012-10-15
"4132",22,"2012-10-15",815,"Monday",2012-10-15
"4133",75,"2012-10-15",820,"Monday",2012-10-15
"4134",72,"2012-10-15",825,"Monday",2012-10-15
"4135",224,"2012-10-15",830,"Monday",2012-10-15
"4136",786,"2012-10-15",835,"Monday",2012-10-15
"4137",315,"2012-10-15",840,"Monday",2012-10-15
"4138",264,"2012-10-15",845,"Monday",2012-10-15
"4139",781,"2012-10-15",850,"Monday",2012-10-15
"4140",757,"2012-10-15",855,"Monday",2012-10-15
"4141",732,"2012-10-15",900,"Monday",2012-10-15
"4142",686,"2012-10-15",905,"Monday",2012-10-15
"4143",592,"2012-10-15",910,"Monday",2012-10-15
"4144",119,"2012-10-15",915,"Monday",2012-10-15
"4145",127,"2012-10-15",920,"Monday",2012-10-15
"4146",21,"2012-10-15",925,"Monday",2012-10-15
"4147",35,"2012-10-15",930,"Monday",2012-10-15
"4148",0,"2012-10-15",935,"Monday",2012-10-15
"4149",0,"2012-10-15",940,"Monday",2012-10-15
"4150",78,"2012-10-15",945,"Monday",2012-10-15
"4151",2,"2012-10-15",950,"Monday",2012-10-15
"4152",0,"2012-10-15",955,"Monday",2012-10-15
"4153",0,"2012-10-15",1000,"Monday",2012-10-15
"4154",0,"2012-10-15",1005,"Monday",2012-10-15
"4155",0,"2012-10-15",1010,"Monday",2012-10-15
"4156",0,"2012-10-15",1015,"Monday",2012-10-15
"4157",0,"2012-10-15",1020,"Monday",2012-10-15
"4158",0,"2012-10-15",1025,"Monday",2012-10-15
"4159",0,"2012-10-15",1030,"Monday",2012-10-15
"4160",0,"2012-10-15",1035,"Monday",2012-10-15
"4161",0,"2012-10-15",1040,"Monday",2012-10-15
"4162",0,"2012-10-15",1045,"Monday",2012-10-15
"4163",0,"2012-10-15",1050,"Monday",2012-10-15
"4164",0,"2012-10-15",1055,"Monday",2012-10-15
"4165",0,"2012-10-15",1100,"Monday",2012-10-15
"4166",0,"2012-10-15",1105,"Monday",2012-10-15
"4167",0,"2012-10-15",1110,"Monday",2012-10-15
"4168",0,"2012-10-15",1115,"Monday",2012-10-15
"4169",0,"2012-10-15",1120,"Monday",2012-10-15
"4170",0,"2012-10-15",1125,"Monday",2012-10-15
"4171",0,"2012-10-15",1130,"Monday",2012-10-15
"4172",38,"2012-10-15",1135,"Monday",2012-10-15
"4173",37,"2012-10-15",1140,"Monday",2012-10-15
"4174",193,"2012-10-15",1145,"Monday",2012-10-15
"4175",25,"2012-10-15",1150,"Monday",2012-10-15
"4176",0,"2012-10-15",1155,"Monday",2012-10-15
"4177",0,"2012-10-15",1200,"Monday",2012-10-15
"4178",0,"2012-10-15",1205,"Monday",2012-10-15
"4179",29,"2012-10-15",1210,"Monday",2012-10-15
"4180",71,"2012-10-15",1215,"Monday",2012-10-15
"4181",73,"2012-10-15",1220,"Monday",2012-10-15
"4182",8,"2012-10-15",1225,"Monday",2012-10-15
"4183",6,"2012-10-15",1230,"Monday",2012-10-15
"4184",38,"2012-10-15",1235,"Monday",2012-10-15
"4185",0,"2012-10-15",1240,"Monday",2012-10-15
"4186",0,"2012-10-15",1245,"Monday",2012-10-15
"4187",0,"2012-10-15",1250,"Monday",2012-10-15
"4188",0,"2012-10-15",1255,"Monday",2012-10-15
"4189",0,"2012-10-15",1300,"Monday",2012-10-15
"4190",0,"2012-10-15",1305,"Monday",2012-10-15
"4191",0,"2012-10-15",1310,"Monday",2012-10-15
"4192",0,"2012-10-15",1315,"Monday",2012-10-15
"4193",0,"2012-10-15",1320,"Monday",2012-10-15
"4194",0,"2012-10-15",1325,"Monday",2012-10-15
"4195",0,"2012-10-15",1330,"Monday",2012-10-15
"4196",0,"2012-10-15",1335,"Monday",2012-10-15
"4197",0,"2012-10-15",1340,"Monday",2012-10-15
"4198",0,"2012-10-15",1345,"Monday",2012-10-15
"4199",0,"2012-10-15",1350,"Monday",2012-10-15
"4200",0,"2012-10-15",1355,"Monday",2012-10-15
"4201",0,"2012-10-15",1400,"Monday",2012-10-15
"4202",0,"2012-10-15",1405,"Monday",2012-10-15
"4203",0,"2012-10-15",1410,"Monday",2012-10-15
"4204",0,"2012-10-15",1415,"Monday",2012-10-15
"4205",0,"2012-10-15",1420,"Monday",2012-10-15
"4206",0,"2012-10-15",1425,"Monday",2012-10-15
"4207",0,"2012-10-15",1430,"Monday",2012-10-15
"4208",0,"2012-10-15",1435,"Monday",2012-10-15
"4209",0,"2012-10-15",1440,"Monday",2012-10-15
"4210",0,"2012-10-15",1445,"Monday",2012-10-15
"4211",0,"2012-10-15",1450,"Monday",2012-10-15
"4212",0,"2012-10-15",1455,"Monday",2012-10-15
"4213",0,"2012-10-15",1500,"Monday",2012-10-15
"4214",64,"2012-10-15",1505,"Monday",2012-10-15
"4215",82,"2012-10-15",1510,"Monday",2012-10-15
"4216",0,"2012-10-15",1515,"Monday",2012-10-15
"4217",0,"2012-10-15",1520,"Monday",2012-10-15
"4218",4,"2012-10-15",1525,"Monday",2012-10-15
"4219",0,"2012-10-15",1530,"Monday",2012-10-15
"4220",0,"2012-10-15",1535,"Monday",2012-10-15
"4221",0,"2012-10-15",1540,"Monday",2012-10-15
"4222",0,"2012-10-15",1545,"Monday",2012-10-15
"4223",0,"2012-10-15",1550,"Monday",2012-10-15
"4224",19,"2012-10-15",1555,"Monday",2012-10-15
"4225",0,"2012-10-15",1600,"Monday",2012-10-15
"4226",0,"2012-10-15",1605,"Monday",2012-10-15
"4227",58,"2012-10-15",1610,"Monday",2012-10-15
"4228",94,"2012-10-15",1615,"Monday",2012-10-15
"4229",0,"2012-10-15",1620,"Monday",2012-10-15
"4230",0,"2012-10-15",1625,"Monday",2012-10-15
"4231",0,"2012-10-15",1630,"Monday",2012-10-15
"4232",0,"2012-10-15",1635,"Monday",2012-10-15
"4233",0,"2012-10-15",1640,"Monday",2012-10-15
"4234",0,"2012-10-15",1645,"Monday",2012-10-15
"4235",0,"2012-10-15",1650,"Monday",2012-10-15
"4236",0,"2012-10-15",1655,"Monday",2012-10-15
"4237",0,"2012-10-15",1700,"Monday",2012-10-15
"4238",0,"2012-10-15",1705,"Monday",2012-10-15
"4239",0,"2012-10-15",1710,"Monday",2012-10-15
"4240",0,"2012-10-15",1715,"Monday",2012-10-15
"4241",0,"2012-10-15",1720,"Monday",2012-10-15
"4242",0,"2012-10-15",1725,"Monday",2012-10-15
"4243",0,"2012-10-15",1730,"Monday",2012-10-15
"4244",0,"2012-10-15",1735,"Monday",2012-10-15
"4245",0,"2012-10-15",1740,"Monday",2012-10-15
"4246",4,"2012-10-15",1745,"Monday",2012-10-15
"4247",0,"2012-10-15",1750,"Monday",2012-10-15
"4248",0,"2012-10-15",1755,"Monday",2012-10-15
"4249",30,"2012-10-15",1800,"Monday",2012-10-15
"4250",0,"2012-10-15",1805,"Monday",2012-10-15
"4251",7,"2012-10-15",1810,"Monday",2012-10-15
"4252",0,"2012-10-15",1815,"Monday",2012-10-15
"4253",32,"2012-10-15",1820,"Monday",2012-10-15
"4254",54,"2012-10-15",1825,"Monday",2012-10-15
"4255",83,"2012-10-15",1830,"Monday",2012-10-15
"4256",0,"2012-10-15",1835,"Monday",2012-10-15
"4257",203,"2012-10-15",1840,"Monday",2012-10-15
"4258",581,"2012-10-15",1845,"Monday",2012-10-15
"4259",55,"2012-10-15",1850,"Monday",2012-10-15
"4260",310,"2012-10-15",1855,"Monday",2012-10-15
"4261",437,"2012-10-15",1900,"Monday",2012-10-15
"4262",0,"2012-10-15",1905,"Monday",2012-10-15
"4263",46,"2012-10-15",1910,"Monday",2012-10-15
"4264",0,"2012-10-15",1915,"Monday",2012-10-15
"4265",0,"2012-10-15",1920,"Monday",2012-10-15
"4266",50,"2012-10-15",1925,"Monday",2012-10-15
"4267",0,"2012-10-15",1930,"Monday",2012-10-15
"4268",0,"2012-10-15",1935,"Monday",2012-10-15
"4269",0,"2012-10-15",1940,"Monday",2012-10-15
"4270",0,"2012-10-15",1945,"Monday",2012-10-15
"4271",0,"2012-10-15",1950,"Monday",2012-10-15
"4272",0,"2012-10-15",1955,"Monday",2012-10-15
"4273",0,"2012-10-15",2000,"Monday",2012-10-15
"4274",0,"2012-10-15",2005,"Monday",2012-10-15
"4275",0,"2012-10-15",2010,"Monday",2012-10-15
"4276",65,"2012-10-15",2015,"Monday",2012-10-15
"4277",0,"2012-10-15",2020,"Monday",2012-10-15
"4278",0,"2012-10-15",2025,"Monday",2012-10-15
"4279",0,"2012-10-15",2030,"Monday",2012-10-15
"4280",0,"2012-10-15",2035,"Monday",2012-10-15
"4281",0,"2012-10-15",2040,"Monday",2012-10-15
"4282",0,"2012-10-15",2045,"Monday",2012-10-15
"4283",0,"2012-10-15",2050,"Monday",2012-10-15
"4284",0,"2012-10-15",2055,"Monday",2012-10-15
"4285",22,"2012-10-15",2100,"Monday",2012-10-15
"4286",8,"2012-10-15",2105,"Monday",2012-10-15
"4287",0,"2012-10-15",2110,"Monday",2012-10-15
"4288",9,"2012-10-15",2115,"Monday",2012-10-15
"4289",0,"2012-10-15",2120,"Monday",2012-10-15
"4290",0,"2012-10-15",2125,"Monday",2012-10-15
"4291",152,"2012-10-15",2130,"Monday",2012-10-15
"4292",406,"2012-10-15",2135,"Monday",2012-10-15
"4293",86,"2012-10-15",2140,"Monday",2012-10-15
"4294",0,"2012-10-15",2145,"Monday",2012-10-15
"4295",8,"2012-10-15",2150,"Monday",2012-10-15
"4296",17,"2012-10-15",2155,"Monday",2012-10-15
"4297",0,"2012-10-15",2200,"Monday",2012-10-15
"4298",0,"2012-10-15",2205,"Monday",2012-10-15
"4299",0,"2012-10-15",2210,"Monday",2012-10-15
"4300",0,"2012-10-15",2215,"Monday",2012-10-15
"4301",0,"2012-10-15",2220,"Monday",2012-10-15
"4302",0,"2012-10-15",2225,"Monday",2012-10-15
"4303",0,"2012-10-15",2230,"Monday",2012-10-15
"4304",0,"2012-10-15",2235,"Monday",2012-10-15
"4305",0,"2012-10-15",2240,"Monday",2012-10-15
"4306",0,"2012-10-15",2245,"Monday",2012-10-15
"4307",0,"2012-10-15",2250,"Monday",2012-10-15
"4308",0,"2012-10-15",2255,"Monday",2012-10-15
"4309",0,"2012-10-15",2300,"Monday",2012-10-15
"4310",16,"2012-10-15",2305,"Monday",2012-10-15
"4311",0,"2012-10-15",2310,"Monday",2012-10-15
"4312",0,"2012-10-15",2315,"Monday",2012-10-15
"4313",0,"2012-10-15",2320,"Monday",2012-10-15
"4314",0,"2012-10-15",2325,"Monday",2012-10-15
"4315",0,"2012-10-15",2330,"Monday",2012-10-15
"4316",0,"2012-10-15",2335,"Monday",2012-10-15
"4317",0,"2012-10-15",2340,"Monday",2012-10-15
"4318",0,"2012-10-15",2345,"Monday",2012-10-15
"4319",0,"2012-10-15",2350,"Monday",2012-10-15
"4320",0,"2012-10-15",2355,"Monday",2012-10-15
"4321",0,"2012-10-16",0,"Tuesday",2012-10-16
"4322",0,"2012-10-16",5,"Tuesday",2012-10-16
"4323",0,"2012-10-16",10,"Tuesday",2012-10-16
"4324",0,"2012-10-16",15,"Tuesday",2012-10-16
"4325",0,"2012-10-16",20,"Tuesday",2012-10-16
"4326",0,"2012-10-16",25,"Tuesday",2012-10-16
"4327",0,"2012-10-16",30,"Tuesday",2012-10-16
"4328",0,"2012-10-16",35,"Tuesday",2012-10-16
"4329",0,"2012-10-16",40,"Tuesday",2012-10-16
"4330",0,"2012-10-16",45,"Tuesday",2012-10-16
"4331",0,"2012-10-16",50,"Tuesday",2012-10-16
"4332",0,"2012-10-16",55,"Tuesday",2012-10-16
"4333",0,"2012-10-16",100,"Tuesday",2012-10-16
"4334",0,"2012-10-16",105,"Tuesday",2012-10-16
"4335",0,"2012-10-16",110,"Tuesday",2012-10-16
"4336",0,"2012-10-16",115,"Tuesday",2012-10-16
"4337",0,"2012-10-16",120,"Tuesday",2012-10-16
"4338",0,"2012-10-16",125,"Tuesday",2012-10-16
"4339",0,"2012-10-16",130,"Tuesday",2012-10-16
"4340",0,"2012-10-16",135,"Tuesday",2012-10-16
"4341",4,"2012-10-16",140,"Tuesday",2012-10-16
"4342",0,"2012-10-16",145,"Tuesday",2012-10-16
"4343",0,"2012-10-16",150,"Tuesday",2012-10-16
"4344",0,"2012-10-16",155,"Tuesday",2012-10-16
"4345",0,"2012-10-16",200,"Tuesday",2012-10-16
"4346",0,"2012-10-16",205,"Tuesday",2012-10-16
"4347",0,"2012-10-16",210,"Tuesday",2012-10-16
"4348",0,"2012-10-16",215,"Tuesday",2012-10-16
"4349",0,"2012-10-16",220,"Tuesday",2012-10-16
"4350",0,"2012-10-16",225,"Tuesday",2012-10-16
"4351",0,"2012-10-16",230,"Tuesday",2012-10-16
"4352",12,"2012-10-16",235,"Tuesday",2012-10-16
"4353",0,"2012-10-16",240,"Tuesday",2012-10-16
"4354",0,"2012-10-16",245,"Tuesday",2012-10-16
"4355",0,"2012-10-16",250,"Tuesday",2012-10-16
"4356",0,"2012-10-16",255,"Tuesday",2012-10-16
"4357",0,"2012-10-16",300,"Tuesday",2012-10-16
"4358",0,"2012-10-16",305,"Tuesday",2012-10-16
"4359",0,"2012-10-16",310,"Tuesday",2012-10-16
"4360",0,"2012-10-16",315,"Tuesday",2012-10-16
"4361",0,"2012-10-16",320,"Tuesday",2012-10-16
"4362",0,"2012-10-16",325,"Tuesday",2012-10-16
"4363",0,"2012-10-16",330,"Tuesday",2012-10-16
"4364",0,"2012-10-16",335,"Tuesday",2012-10-16
"4365",0,"2012-10-16",340,"Tuesday",2012-10-16
"4366",0,"2012-10-16",345,"Tuesday",2012-10-16
"4367",0,"2012-10-16",350,"Tuesday",2012-10-16
"4368",0,"2012-10-16",355,"Tuesday",2012-10-16
"4369",0,"2012-10-16",400,"Tuesday",2012-10-16
"4370",0,"2012-10-16",405,"Tuesday",2012-10-16
"4371",0,"2012-10-16",410,"Tuesday",2012-10-16
"4372",0,"2012-10-16",415,"Tuesday",2012-10-16
"4373",0,"2012-10-16",420,"Tuesday",2012-10-16
"4374",0,"2012-10-16",425,"Tuesday",2012-10-16
"4375",0,"2012-10-16",430,"Tuesday",2012-10-16
"4376",0,"2012-10-16",435,"Tuesday",2012-10-16
"4377",0,"2012-10-16",440,"Tuesday",2012-10-16
"4378",0,"2012-10-16",445,"Tuesday",2012-10-16
"4379",0,"2012-10-16",450,"Tuesday",2012-10-16
"4380",0,"2012-10-16",455,"Tuesday",2012-10-16
"4381",0,"2012-10-16",500,"Tuesday",2012-10-16
"4382",0,"2012-10-16",505,"Tuesday",2012-10-16
"4383",12,"2012-10-16",510,"Tuesday",2012-10-16
"4384",0,"2012-10-16",515,"Tuesday",2012-10-16
"4385",0,"2012-10-16",520,"Tuesday",2012-10-16
"4386",0,"2012-10-16",525,"Tuesday",2012-10-16
"4387",0,"2012-10-16",530,"Tuesday",2012-10-16
"4388",0,"2012-10-16",535,"Tuesday",2012-10-16
"4389",0,"2012-10-16",540,"Tuesday",2012-10-16
"4390",0,"2012-10-16",545,"Tuesday",2012-10-16
"4391",12,"2012-10-16",550,"Tuesday",2012-10-16
"4392",0,"2012-10-16",555,"Tuesday",2012-10-16
"4393",0,"2012-10-16",600,"Tuesday",2012-10-16
"4394",17,"2012-10-16",605,"Tuesday",2012-10-16
"4395",0,"2012-10-16",610,"Tuesday",2012-10-16
"4396",0,"2012-10-16",615,"Tuesday",2012-10-16
"4397",0,"2012-10-16",620,"Tuesday",2012-10-16
"4398",0,"2012-10-16",625,"Tuesday",2012-10-16
"4399",58,"2012-10-16",630,"Tuesday",2012-10-16
"4400",178,"2012-10-16",635,"Tuesday",2012-10-16
"4401",15,"2012-10-16",640,"Tuesday",2012-10-16
"4402",55,"2012-10-16",645,"Tuesday",2012-10-16
"4403",55,"2012-10-16",650,"Tuesday",2012-10-16
"4404",83,"2012-10-16",655,"Tuesday",2012-10-16
"4405",29,"2012-10-16",700,"Tuesday",2012-10-16
"4406",57,"2012-10-16",705,"Tuesday",2012-10-16
"4407",13,"2012-10-16",710,"Tuesday",2012-10-16
"4408",38,"2012-10-16",715,"Tuesday",2012-10-16
"4409",166,"2012-10-16",720,"Tuesday",2012-10-16
"4410",65,"2012-10-16",725,"Tuesday",2012-10-16
"4411",86,"2012-10-16",730,"Tuesday",2012-10-16
"4412",58,"2012-10-16",735,"Tuesday",2012-10-16
"4413",135,"2012-10-16",740,"Tuesday",2012-10-16
"4414",119,"2012-10-16",745,"Tuesday",2012-10-16
"4415",0,"2012-10-16",750,"Tuesday",2012-10-16
"4416",80,"2012-10-16",755,"Tuesday",2012-10-16
"4417",146,"2012-10-16",800,"Tuesday",2012-10-16
"4418",89,"2012-10-16",805,"Tuesday",2012-10-16
"4419",317,"2012-10-16",810,"Tuesday",2012-10-16
"4420",758,"2012-10-16",815,"Tuesday",2012-10-16
"4421",750,"2012-10-16",820,"Tuesday",2012-10-16
"4422",721,"2012-10-16",825,"Tuesday",2012-10-16
"4423",697,"2012-10-16",830,"Tuesday",2012-10-16
"4424",743,"2012-10-16",835,"Tuesday",2012-10-16
"4425",755,"2012-10-16",840,"Tuesday",2012-10-16
"4426",737,"2012-10-16",845,"Tuesday",2012-10-16
"4427",495,"2012-10-16",850,"Tuesday",2012-10-16
"4428",385,"2012-10-16",855,"Tuesday",2012-10-16
"4429",36,"2012-10-16",900,"Tuesday",2012-10-16
"4430",31,"2012-10-16",905,"Tuesday",2012-10-16
"4431",71,"2012-10-16",910,"Tuesday",2012-10-16
"4432",0,"2012-10-16",915,"Tuesday",2012-10-16
"4433",56,"2012-10-16",920,"Tuesday",2012-10-16
"4434",100,"2012-10-16",925,"Tuesday",2012-10-16
"4435",0,"2012-10-16",930,"Tuesday",2012-10-16
"4436",0,"2012-10-16",935,"Tuesday",2012-10-16
"4437",0,"2012-10-16",940,"Tuesday",2012-10-16
"4438",29,"2012-10-16",945,"Tuesday",2012-10-16
"4439",0,"2012-10-16",950,"Tuesday",2012-10-16
"4440",0,"2012-10-16",955,"Tuesday",2012-10-16
"4441",0,"2012-10-16",1000,"Tuesday",2012-10-16
"4442",0,"2012-10-16",1005,"Tuesday",2012-10-16
"4443",16,"2012-10-16",1010,"Tuesday",2012-10-16
"4444",433,"2012-10-16",1015,"Tuesday",2012-10-16
"4445",143,"2012-10-16",1020,"Tuesday",2012-10-16
"4446",7,"2012-10-16",1025,"Tuesday",2012-10-16
"4447",232,"2012-10-16",1030,"Tuesday",2012-10-16
"4448",0,"2012-10-16",1035,"Tuesday",2012-10-16
"4449",0,"2012-10-16",1040,"Tuesday",2012-10-16
"4450",0,"2012-10-16",1045,"Tuesday",2012-10-16
"4451",0,"2012-10-16",1050,"Tuesday",2012-10-16
"4452",46,"2012-10-16",1055,"Tuesday",2012-10-16
"4453",0,"2012-10-16",1100,"Tuesday",2012-10-16
"4454",0,"2012-10-16",1105,"Tuesday",2012-10-16
"4455",0,"2012-10-16",1110,"Tuesday",2012-10-16
"4456",0,"2012-10-16",1115,"Tuesday",2012-10-16
"4457",0,"2012-10-16",1120,"Tuesday",2012-10-16
"4458",0,"2012-10-16",1125,"Tuesday",2012-10-16
"4459",0,"2012-10-16",1130,"Tuesday",2012-10-16
"4460",0,"2012-10-16",1135,"Tuesday",2012-10-16
"4461",0,"2012-10-16",1140,"Tuesday",2012-10-16
"4462",0,"2012-10-16",1145,"Tuesday",2012-10-16
"4463",0,"2012-10-16",1150,"Tuesday",2012-10-16
"4464",0,"2012-10-16",1155,"Tuesday",2012-10-16
"4465",0,"2012-10-16",1200,"Tuesday",2012-10-16
"4466",0,"2012-10-16",1205,"Tuesday",2012-10-16
"4467",36,"2012-10-16",1210,"Tuesday",2012-10-16
"4468",0,"2012-10-16",1215,"Tuesday",2012-10-16
"4469",16,"2012-10-16",1220,"Tuesday",2012-10-16
"4470",92,"2012-10-16",1225,"Tuesday",2012-10-16
"4471",96,"2012-10-16",1230,"Tuesday",2012-10-16
"4472",0,"2012-10-16",1235,"Tuesday",2012-10-16
"4473",56,"2012-10-16",1240,"Tuesday",2012-10-16
"4474",0,"2012-10-16",1245,"Tuesday",2012-10-16
"4475",21,"2012-10-16",1250,"Tuesday",2012-10-16
"4476",308,"2012-10-16",1255,"Tuesday",2012-10-16
"4477",120,"2012-10-16",1300,"Tuesday",2012-10-16
"4478",0,"2012-10-16",1305,"Tuesday",2012-10-16
"4479",0,"2012-10-16",1310,"Tuesday",2012-10-16
"4480",0,"2012-10-16",1315,"Tuesday",2012-10-16
"4481",0,"2012-10-16",1320,"Tuesday",2012-10-16
"4482",81,"2012-10-16",1325,"Tuesday",2012-10-16
"4483",11,"2012-10-16",1330,"Tuesday",2012-10-16
"4484",57,"2012-10-16",1335,"Tuesday",2012-10-16
"4485",0,"2012-10-16",1340,"Tuesday",2012-10-16
"4486",0,"2012-10-16",1345,"Tuesday",2012-10-16
"4487",0,"2012-10-16",1350,"Tuesday",2012-10-16
"4488",0,"2012-10-16",1355,"Tuesday",2012-10-16
"4489",0,"2012-10-16",1400,"Tuesday",2012-10-16
"4490",0,"2012-10-16",1405,"Tuesday",2012-10-16
"4491",28,"2012-10-16",1410,"Tuesday",2012-10-16
"4492",41,"2012-10-16",1415,"Tuesday",2012-10-16
"4493",179,"2012-10-16",1420,"Tuesday",2012-10-16
"4494",143,"2012-10-16",1425,"Tuesday",2012-10-16
"4495",13,"2012-10-16",1430,"Tuesday",2012-10-16
"4496",0,"2012-10-16",1435,"Tuesday",2012-10-16
"4497",0,"2012-10-16",1440,"Tuesday",2012-10-16
"4498",0,"2012-10-16",1445,"Tuesday",2012-10-16
"4499",0,"2012-10-16",1450,"Tuesday",2012-10-16
"4500",0,"2012-10-16",1455,"Tuesday",2012-10-16
"4501",0,"2012-10-16",1500,"Tuesday",2012-10-16
"4502",211,"2012-10-16",1505,"Tuesday",2012-10-16
"4503",0,"2012-10-16",1510,"Tuesday",2012-10-16
"4504",168,"2012-10-16",1515,"Tuesday",2012-10-16
"4505",0,"2012-10-16",1520,"Tuesday",2012-10-16
"4506",8,"2012-10-16",1525,"Tuesday",2012-10-16
"4507",0,"2012-10-16",1530,"Tuesday",2012-10-16
"4508",0,"2012-10-16",1535,"Tuesday",2012-10-16
"4509",0,"2012-10-16",1540,"Tuesday",2012-10-16
"4510",0,"2012-10-16",1545,"Tuesday",2012-10-16
"4511",0,"2012-10-16",1550,"Tuesday",2012-10-16
"4512",0,"2012-10-16",1555,"Tuesday",2012-10-16
"4513",0,"2012-10-16",1600,"Tuesday",2012-10-16
